altid,timestamp,long_x,lat_y,used,dist_to_water,cos_aspect,sin_aspect,elevation,slope,hab_type,veg_class
P003,,0,0,0,10214.14416,1.70711,1.70711,2159,25,2019,3
P003,,0,0,0,14385.18913,0.855693,1.98953,1946,8,2019,3
P003,,0,0,0,606.5095422,1.98471,1.17419,2168,15,2019,3
P003,,0,0,0,7662.235099,1.96782,0.748366,2151,24,2019,3
P003,,0,0,0,7154.898793,1.71899,0.304978,2357,21,2019,3
P003,,0,0,0,2459.006627,0.0577633,0.665052,1872,4,2019,3
P003,,0,0,0,5459.240787,0.332952,1.74501,1826,8,2019,3
P003,,0,0,0,3786.350718,0.000485063,0.968856,2351,8,2019,3
P003,,0,0,0,2569.73156,0.658257,0.0602066,2068,16,2019,3
P003,,0,0,0,2247.738933,1.69929,0.285166,2111,11,2019,3
P003,,0,0,0,6969.802528,1.98953,1.14431,2213,20,2019,3
P003,,0,0,0,747.2312059,0.00811833,1.12716,2239,30,2019,3
P003,,0,0,0,1463.789669,1.75503,0.344313,2039,16,2019,3
P003,,0,0,0,4478.306961,1.96866,1.24838,2044,24,2019,3
P003,,0,0,0,3437.405852,0.655745,0.0611237,2099,15,2019,3
P003,,0,0,0,783.736523,1.03374,1.99943,2336,20,2019,3
P003,,0,0,0,2360.176341,1.99288,1.11915,1915,5,2019,3
P003,,0,0,0,7671.493484,1.57875,1.81551,2439,12,2019,3
P003,,0,0,0,4673.061003,1.99668,0.918638,1987,29,2019,3
P003,,0,0,0,5219.923596,0.00050354,0.96827,1903,4,2019,3
P003,,0,0,0,1411.610299,0.0130078,0.839232,1916,0,2019,3
P003,,0,0,0,3988.300969,1.77118,1.63661,1912,6,2019,3
P003,,0,0,0,7105.855879,1.40227,0.0844806,2130,24,2019,3
P003,,0,0,0,3571.226051,1.99079,1.13543,2350,31,2019,3
P003,,0,0,0,12804.95723,0.0795958,0.609032,2083,15,2019,3
P003,,0,0,0,2553.609334,1.98266,1.18541,2181,18,2019,3
P003,,0,0,0,7462.22981,0.207376,0.390289,1870,6,2019,3
P003,,0,0,0,1819.153823,0.0687572,0.635601,1992,10,2019,3
P003,,0,0,0,7256.910958,0.038476,1.27472,1955,35,2019,3
P003,,0,0,0,2400.283554,0.001284,0.94934,2219,23,2019,3
P003,,0,0,0,5734.189731,0.683773,1.94868,2305,23,2019,3
P003,,0,0,0,2496.258284,1.70501,0.290804,2284,24,2019,3
P003,,0,0,0,6358.29175,0.000577331,1.03397,1924,10,2019,3
P003,,0,0,0,1667.607574,1.32852,0.0555032,1967,8,2019,3
P003,,0,0,0,1682.223771,1.63127,0.224438,2305,34,2019,3
P003,,0,0,0,536.7878285,1.74099,1.67152,1893,4,2019,3
P003,,0,0,0,6816.777407,1.91381,1.40614,2493,26,2019,3
P003,,0,0,0,3444.100162,0.000108123,1.0147,1880,24,2019,3
P003,,0,0,0,5701.733874,1.95937,1.28217,2055,26,2019,3
P003,,0,0,0,1172.902116,1.3773,1.92609,2039,24,2019,3
P003,,0,0,0,3641.13208,0.434768,0.175068,1986,21,2019,3
P003,,0,0,0,6791.478844,1.91314,1.40765,1853,17,2019,3
P003,,0,0,0,9038.264959,0.588413,1.91137,2171,23,2019,3
P003,,0,0,0,3134.278575,1.97898,1.20395,2332,23,2019,3
P003,,0,0,0,2153.392892,0.155089,0.465093,2128,20,2019,3
P003,,0,0,0,7279.105199,1.43627,1.89981,1874,5,2019,3
P003,,0,0,0,437.4895884,0.275207,1.68897,2046,17,2019,3
P003,,0,0,0,5805.626586,1.87622,1.48192,1860,4,2019,3
P003,,0,0,0,930.6481151,0.603564,0.0819376,1793,6,2019,3
P003,,0,0,0,9461.555282,1.28735,1.95783,1982,5,2019,3
P003,,0,0,0,1954.274878,1.4138,0.0896335,2130,15,2019,3
P003,,0,0,0,3709.151241,0.076923,1.38462,1877,10,2019,3
P003,,0,0,0,12144.5788,0.261588,0.325651,2170,11,2019,3
P003,,0,0,0,2949.944595,0.682915,0.0516028,1912,7,2019,3
P003,,0,0,0,3207.930517,1.47903,0.122202,2085,13,2019,3
P003,,0,0,0,3178.793206,1.4698,1.88277,2444,18,2019,3
P003,,0,0,0,1180.901652,0.80849,0.0185094,2051,15,2019,3
P003,,0,0,0,7783.396866,0.904783,0.00454348,2131,20,2019,3
P003,,0,0,0,5236.927253,0.237623,0.352866,1810,14,2019,3
P003,,0,0,0,2041.430528,1.73627,1.67669,2047,7,2019,3
P003,,0,0,0,832.9969394,1,0,1974,8,2019,3
P003,,0,0,0,1430.560283,0.885376,0.00659108,2124,22,2019,3
P003,,0,0,0,7394.878113,0.00639796,0.887062,1858,7,2019,3
P003,,0,0,0,4880.117111,0,1,2098,16,2019,3
P003,,0,0,0,4348.033415,0.981136,0.00017792,1951,11,2019,3
P003,,0,0,0,4646.777337,1.96035,0.72119,1919,20,2019,3
P003,,0,0,0,6305.022337,0.0300716,0.75661,2117,11,2019,3
P003,,0,0,0,7273.794508,0.0206668,0.797746,2031,16,2019,3
P003,,0,0,0,1897.737364,0.26006,0.327327,2194,26,2019,3
P003,,0,0,0,1351.184005,1.14324,1.98969,1993,6,2019,3
P003,,0,0,0,4322.487084,0.701128,1.95429,1849,13,2019,3
P003,,0,0,0,4222.85789,1.71758,1.69648,1985,10,2019,3
P003,,0,0,0,2427.206545,1.35206,1.93598,2110,43,2019,3
P003,,0,0,0,7078.671167,1.75741,0.34706,1861,8,2019,3
P003,,0,0,0,2561.615597,1.01754,0.00015384,2040,14,2019,3
P003,,0,0,0,2979.061649,1.96316,1.26893,2063,18,2019,3
P003,,0,0,0,7583.70574,1.42289,0.0938168,2074,30,2019,3
P003,,0,0,0,1649.292611,0.394141,0.204428,2097,16,2019,3
P003,,0,0,0,4265.66363,0.193234,0.409129,1955,13,2019,3
P003,,0,0,0,2583.809524,1.32852,1.9445,1846,24,2019,3
P003,,0,0,0,10060.29259,1.94589,0.675519,1980,14,2019,3
P003,,0,0,0,9798.833408,1.90569,1.42394,1933,7,2019,3
P003,,0,0,0,3631.420495,0.949967,0.00125247,1925,4,2019,3
P003,,0,0,0,2053.966803,1.8602,0.490048,2444,20,2019,3
P003,,0,0,0,1512.558315,1.6997,0.285566,2173,8,2019,3
P003,,0,0,0,842.2868464,0.0025413,0.928753,2121,29,2019,3
P003,,0,0,0,11840.38269,0.870661,0.00839961,2223,23,2019,3
P003,,0,0,0,2900.580712,1.99635,0.914599,1931,6,2019,3
P003,,0,0,0,128.357877,0.495737,1.86355,2110,22,2019,3
P003,,0,0,0,3074.550528,0.341495,0.247423,2068,22,2019,3
P003,,0,0,0,1862.358182,1.53149,0.152936,2102,12,2019,3
P003,,0,0,0,5711.100683,1.70497,1.70923,2135,17,2019,3
P003,,0,0,0,1719.132819,1.80739,1.59002,2150,15,2019,3
P003,,0,0,0,5517.967484,0.149405,0.474178,1904,17,2019,3
P003,,0,0,0,3035.471431,0.479742,1.85401,2330,19,2019,3
P003,,0,0,0,1165.565244,1.70493,0.290721,2148,17,2019,3
P003,,0,0,0,6183.560215,0.0019474,1.06238,2286,19,2019,3
P003,,0,0,0,922.4743665,1.46257,0.113415,2071,17,2019,3
P003,,0,0,0,10264.31984,0.596067,0.0852113,2121,21,2019,3
P003,,0,0,0,7590.914358,1.40561,0.085953,1985,12,2019,3
P003,,0,0,0,8595.621517,1.51274,0.141457,2233,20,2019,3
P003,,0,0,0,3442.785693,0.127719,1.48901,2038,6,2019,3
P003,,0,0,0,2940.032071,0.617648,0.0759832,1947,5,2019,3
P003,,0,0,0,3805.471736,1.35261,1.93577,2208,17,2019,3
P003,,0,0,0,623.9477507,1.11043,1.99388,2487,26,2019,3
P003,,0,0,0,4052.845546,0.803884,0.0194193,2004,28,2019,3
P003,,0,0,0,3675.272175,0.12909,0.508558,2061,12,2019,3
P003,,0,0,0,5130.740694,1.76379,0.35454,1957,15,2019,3
P003,,0,0,0,2339.469574,0.884499,1.99331,2241,22,2019,3
P003,,0,0,0,1990.555515,0.0627782,0.651266,2095,27,2019,3
P003,,0,0,0,5097.43595,0.438249,0.172694,1880,6,2019,3
P003,,0,0,0,3425.694837,0.171557,1.56007,1873,9,2019,3
P003,,0,0,0,3001.402776,0.858579,0.0100505,2125,22,2019,3
P003,,0,0,0,1189.895558,0.382178,1.78632,2114,9,2019,3
P003,,0,0,0,757.0681087,1.98639,1.1644,1952,15,2019,3
P003,,0,0,0,2986.860758,0.170928,1.55914,2193,22,2019,3
P003,,0,0,0,3265.375187,1.6585,0.247423,2155,14,2019,3
P003,,0,0,0,1252.50478,1.98456,0.824967,2004,4,2019,3
P003,,0,0,0,1975.085622,0.962988,1.99931,1922,8,2019,3
P003,,0,0,0,2920.328858,0.708838,0.0433261,2150,41,2019,3
P003,,0,0,0,2585.70046,1.95667,1.29116,2023,28,2019,3
P003,,0,0,0,5871.455754,0.209521,1.61249,1991,11,2019,3
P003,,0,0,0,3766.834513,1.82972,1.55818,1784,12,2019,3
P003,,0,0,0,3980.769794,0.0905255,1.41576,2019,16,2019,3
P003,,0,0,0,6070.997717,0.312989,0.273353,2186,21,2019,3
P003,,0,0,0,9046.399674,1.0787,0.00310189,1907,12,2019,3
P003,,0,0,0,1001.215239,0.460835,0.1578,1947,7,2019,3
P003,,0,0,0,267.6099427,0.803884,1.98058,2058,17,2019,3
P003,,0,0,0,5778.257539,1.47344,1.88082,1975,15,2019,3
P003,,0,0,0,2897.270912,0.0532956,1.3221,2227,16,2019,3
P003,,0,0,0,4479.471933,1.99705,1.0767,1997,19,2019,3
P003,,0,0,0,4876.284973,1.27953,1.96014,1814,8,2019,3
P003,,0,0,0,12117.95054,0.886453,0.00646734,2251,21,2019,3
P003,,0,0,0,1785.980893,0.402519,0.198117,2209,26,2019,3
P003,,0,0,0,3236.480157,0.716173,0.0411245,1968,16,2019,3
P003,,0,0,0,7671.422024,0.292893,1.70711,2464,26,2019,3
P003,,0,0,0,5065.4998,0.4453,0.16795,1877,7,2019,3
P003,,0,0,0,7711.472788,0.349554,0.240447,1845,9,2019,3
P003,,0,0,0,1086.948275,0.420531,0.185005,1940,7,2019,3
P003,,0,0,0,12580.728,0.00882733,1.13258,2199,23,2019,3
P003,,0,0,0,1421.455414,0.382178,0.213682,1906,7,2019,3
P003,,0,0,0,2033.177005,1.97369,0.772116,2201,18,2019,3
P003,,0,0,0,5667.424528,0.12003,0.524972,1885,17,2019,3
P003,,0,0,0,1797.598724,0.180768,1.57346,2055,24,2019,3
P003,,0,0,0,3153.248451,1.77794,1.62834,2101,20,2019,3
P003,,0,0,0,4860.631215,1.53399,0.154511,1906,21,2019,3
P003,,0,0,0,6615.082213,0.763331,0.0284097,2047,27,2019,3
P003,,0,0,0,5465.61493,1.96762,1.25242,2149,21,2019,3
P003,,0,0,0,4834.241071,0.858579,0.0100505,1808,7,2019,3
P003,,0,0,0,2552.301488,1.64018,0.231779,1866,21,2019,3
P003,,0,0,0,10200.77932,1.61782,1.78632,1954,18,2019,3
P003,,0,0,0,3640.228902,1.15923,1.98724,2063,16,2019,3
P003,,0,0,0,903.9861638,1.65894,0.247809,1927,14,2019,3
P003,,0,0,0,4131.456502,0.743565,1.96656,1813,14,2019,3
P003,,0,0,0,3461.270647,0.349209,0.240743,2101,21,2019,3
P003,,0,0,0,1287.573496,1.95993,1.28023,2015,15,2019,3
P003,,0,0,0,2518.53994,0.705085,1.95552,1868,5,2019,3
P003,,0,0,0,1713.030558,0.108173,1.45238,2428,29,2019,3
P003,,0,0,0,3459.128753,0.0230268,0.786638,2144,27,2019,3
P003,,0,0,0,6811.521379,0.024244,0.781139,1948,11,2019,3
P003,,0,0,0,8110.897649,1.39121,1.9203,1976,5,2019,3
P003,,0,0,0,5942.971628,1.33226,1.94319,2120,20,2019,3
P003,,0,0,0,5958.959925,1.03104,0.000481904,1864,1,2019,3
P003,,0,0,0,2753.019348,1.60413,1.79688,2125,9,2019,3
P003,,0,0,0,1583.2332,6.83665E-05,1.01169,1989,6,2019,3
P003,,0,0,0,2791.964373,1.98423,0.823111,2439,10,2019,3
P003,,0,0,0,2729.273465,0.455809,0.161039,2233,20,2019,3
P003,,0,0,0,10357.00919,1.62989,0.223315,2170,13,2019,3
P003,,0,0,0,6978.187296,0.544261,1.89011,2228,15,2019,3
P003,,0,0,0,4108.173701,0.879292,0.00731194,1839,6,2019,3
P003,,0,0,0,4067.767493,1.57242,1.81996,1989,24,2019,3
P003,,0,0,0,1598.858725,0.782508,1.97606,2134,14,2019,3
P003,,0,0,0,2592.783528,1.72057,0.30662,2151,19,2019,3
P003,,0,0,0,1949.803291,1.13791,0.00955522,2101,20,2019,3
P003,,0,0,0,3450.356742,1.94139,1.33733,1919,6,2019,3
P003,,0,0,0,10116.60826,0.641994,0.0662809,2366,15,2019,3
P003,,0,0,0,11030.71869,1.70711,1.70711,2376,21,2019,3
P003,,0,0,0,1372.885738,0.948785,0.00131232,1896,16,2019,3
P003,,0,0,0,8681.406099,1.7245,1.68928,2407,18,2019,3
P003,,0,0,0,3610.98705,1.81723,1.57631,1988,15,2019,3
P003,,0,0,0,8466.710913,0.0513167,1.31623,2201,32,2019,3
P003,,0,0,0,5348.470149,1.98837,0.847943,2061,17,2019,3
P003,,0,0,0,2639.709483,1.99692,1.07841,1947,18,2019,3
P003,,0,0,0,2784.753584,1.70711,0.292893,2061,30,2019,3
P003,,0,0,0,11375.41024,1.99983,1.01835,2053,21,2019,3
P003,,0,0,0,8205.20879,1.68087,1.73241,2058,9,2019,3
P003,,0,0,0,2512.337512,1.90016,0.564439,2081,16,2019,3
P003,,0,0,0,7258.142176,0.16795,1.5547,1973,22,2019,3
P003,,0,0,0,2706.148531,1.99753,0.92969,2131,29,2019,3
P003,,0,0,0,8063.187093,0.0929911,0.578889,2056,13,2019,3
P003,,0,0,0,4060.19091,1.07041,0.00248206,2111,22,2019,3
P003,,0,0,0,1844.609661,1.91282,0.591634,2400,12,2019,3
P003,,0,0,0,1450.990547,1.60971,1.79262,2138,21,2019,3
P003,,0,0,0,3949.169164,1.99958,0.970886,2439,11,2019,3
P003,,0,0,0,4421.083925,1.90482,1.4258,1916,18,2019,3
P003,,0,0,0,3434.882177,0.655745,0.0611237,2099,15,2019,3
P003,,0,0,0,3581.636561,0.286202,1.70035,1983,12,2019,3
P003,,0,0,0,1361.460976,0.147677,0.476984,2377,25,2019,3
P003,,0,0,0,1144.878779,0.000456512,0.969787,1891,5,2019,3
P003,,0,0,0,5489.648942,1.6247,1.78087,2013,27,2019,3
P003,,0,0,0,9303.532632,0.739637,1.96551,2275,16,2019,3
P003,,0,0,0,2573.942912,1.39479,0.0812267,2154,13,2019,3
P003,,0,0,0,7828.095122,0.40901,1.80668,1975,1,2019,3
P003,,0,0,0,6061.566241,1.93231,1.36167,2151,16,2019,3
P003,,0,0,0,3168.894595,1.87158,0.509739,2179,23,2019,3
P003,,0,0,0,8690.268649,0.22807,0.364293,2274,25,2019,3
P003,,0,0,0,7889.189286,0.642353,0.0661433,2359,28,2019,3
P003,,0,0,0,2449.128619,1.89658,0.557112,1907,5,2019,3
P003,,0,0,0,4729.395038,0.0873154,0.591335,1815,5,2019,3
P003,,0,0,0,3353.435489,1.99957,0.970601,1840,13,2019,3
P003,,0,0,0,5195.920541,1.34571,0.0616569,2006,15,2019,3
P003,,0,0,0,6737.739716,1.48564,1.87416,2415,19,2019,3
P003,,0,0,0,4858.718487,1.61782,1.78632,1929,10,2019,3
P003,,0,0,0,3628.557587,0.219131,0.375305,2092,26,2019,3
P003,,0,0,0,3536.686285,0.308689,1.72256,2154,16,2019,3
P003,,0,0,0,5416.645183,0.590944,1.91251,2069,15,2019,3
P003,,0,0,0,4477.218692,0.769284,0.0269789,1937,24,2019,3
P003,,0,0,0,5958.558698,1.289,0.0426723,2106,20,2019,3
P003,,0,0,0,6177.181722,1.98786,1.15532,2226,19,2019,3
P003,,0,0,0,6232.452233,1.97357,0.771631,2386,11,2019,3
P003,,0,0,0,2049.135918,0.0298575,0.757464,2058,23,2019,3
P003,,0,0,0,5246.164239,0.137584,0.493799,2012,12,2019,3
P003,,0,0,0,3452.2889,0.0352361,1.26312,2045,30,2019,3
P003,,0,0,0,8516.390464,1.39459,1.91886,2406,12,2019,3
P003,,0,0,0,1812.890596,0.658257,0.0602066,2296,29,2019,3
P003,,0,0,0,1436.651555,1.02499,1.99969,2108,14,2019,3
P003,,0,0,0,6988.24738,0.168681,0.444204,2016,11,2019,3
P003,,0,0,0,1781.00643,1.87195,1.4896,2048,16,2019,3
P003,,0,0,0,6044.458583,0.597261,0.084685,1973,7,2019,3
P003,,0,0,0,2168.874498,1.04591,0.00105447,2298,7,2019,3
P003,,0,0,0,1710.132752,0.928186,1.99742,2222,29,2019,3
P003,,0,0,0,5013.660255,0.586197,1.91037,1892,7,2019,3
P003,,0,0,0,5969.371673,1.6,1.8,1957,19,2019,3
P003,,0,0,0,9330.185553,1.2207,0.0246578,2372,25,2019,3
P003,,0,0,0,3293.672514,0.946122,1.99855,2194,25,2019,3
P003,,0,0,0,12886.25114,1.63757,0.229606,2146,18,2019,3
P003,,0,0,0,4201.81693,1.95107,1.30896,1967,7,2019,3
P003,,0,0,0,8413.262487,0.423317,0.183032,2290,32,2019,3
P003,,0,0,0,4765.534576,0.380356,1.78488,1876,7,2019,3
P003,,0,0,0,4507.475937,0.562534,1.89924,1925,17,2019,3
P003,,0,0,0,11113.63401,0.339372,0.249286,2261,33,2019,3
P003,,0,0,0,1767.690366,0,1,2277,29,2019,3
P003,,0,0,0,8512.587946,0.00772214,0.875965,2239,19,2019,3
P003,,0,0,0,2060.851475,0.0110636,1.14834,2232,19,2019,3
P003,,0,0,0,3994.126915,1.47885,1.8779,2172,24,2019,3
P003,,0,0,0,1821.369271,1.90482,0.574203,2024,8,2019,3
P003,,0,0,0,2509.740008,0.567269,1.90152,1900,4,2019,3
P003,,0,0,0,645.3319127,1.7788,1.62727,2272,6,2019,3
P003,,0,0,0,1091.708724,0.826215,1.98478,1948,7,2019,3
P003,,0,0,0,3267.525084,1.20116,0.0204415,2131,16,2019,3
P003,,0,0,0,3368.232947,1.94299,1.33282,1868,14,2019,3
P003,,0,0,0,571.8714889,1.69466,1.71934,1863,1,2019,3
P003,,0,0,0,2688.276248,1.75036,0.338969,2101,10,2019,3
P003,,0,0,0,7525.784382,1.86491,0.498081,2303,12,2019,3
P003,,0,0,0,3550.545469,0.324,0.263099,2158,19,2019,3
P003,,0,0,0,2355.811366,0.960032,1.9992,2375,23,2019,3
P003,,0,0,0,4234.750241,1.87045,1.49226,1921,17,2019,3
P003,,0,0,0,631.1597945,0.378898,1.78373,1946,4,2019,3
P003,,0,0,0,2667.509758,0.855201,0.0105389,2258,22,2019,3
P003,,0,0,0,2789.567575,1.9381,1.34637,1878,17,2019,3
P003,,0,0,0,3267.834611,0.246339,1.65726,2331,13,2019,3
P003,,0,0,0,2342.076112,1.8118,1.58393,2414,23,2019,3
P003,,0,0,0,2587.834143,0.311209,1.72496,2025,5,2019,3
P003,,0,0,0,1403.982149,1.99827,1.05872,1887,22,2019,3
P003,,0,0,0,4557.863683,0.287896,0.297926,1951,8,2019,3
P003,,0,0,0,1314.715302,2,1,2196,27,2019,3
P003,,0,0,0,4021.025178,0.0479715,0.693991,2280,40,2019,3
P003,,0,0,0,5874.000436,1.98639,0.835601,2103,25,2019,3
P003,,0,0,0,7893.514354,1.11291,1.99361,2203,25,2019,3
P003,,0,0,0,1834.205332,1.99582,1.09128,2008,15,2019,3
P003,,0,0,0,3936.353763,1.97342,0.770961,2288,19,2019,3
P003,,0,0,0,11093.48094,0.038476,0.725279,2268,16,2019,3
P003,,0,0,0,8310.794252,1.93072,0.634263,1977,3,2019,3
P003,,0,0,0,9785.627631,0.106717,1.4495,2220,29,2019,3
P003,,0,0,0,2692.272924,0.0656189,0.643725,1874,5,2019,3
P003,,0,0,0,557.3285055,1.71192,0.297742,1953,4,2019,3
P003,,0,0,0,2954.194285,0.258041,0.329555,2230,9,2019,3
P003,,0,0,0,1644.025111,1.08959,1.99598,2030,21,2019,3
P003,,0,0,0,2341.236021,1.71197,1.70221,2291,33,2019,3
P003,,0,0,0,2224.366626,0.593862,1.91381,2289,28,2019,3
P003,,0,0,0,3822.530155,0.0636709,0.648876,1948,15,2019,3
P004,,0,0,0,3197.692017,1.75089,0.339576,2067,10,2019,3
P004,,0,0,0,4040.739774,0.956292,0.000955641,2092,13,2019,3
P004,,0,0,0,3440.861943,1.88738,1.46104,1922,12,2019,3
P004,,0,0,0,5533.653395,0.322944,1.73593,1819,14,2019,3
P004,,0,0,0,4650.368759,0.125767,0.514494,1894,13,2019,3
P004,,0,0,0,1895.578878,0,1,2219,23,2019,3
P004,,0,0,0,6107.443978,0.593861,0.0861885,1849,12,2019,3
P004,,0,0,0,4968.661023,0.359377,1.76786,1909,17,2019,3
P004,,0,0,0,2906.827696,1.94868,0.683772,2364,26,2019,3
P004,,0,0,0,2069.437831,0.427987,0.179755,2255,22,2019,3
P004,,0,0,0,8022.574939,1.94714,1.32081,2236,19,2019,3
P004,,0,0,0,9700.97841,0.361428,1.76956,2233,17,2019,3
P004,,0,0,0,1432.359115,0.0876412,0.590608,2251,22,2019,3
P004,,0,0,0,5496.826198,1.0767,0.00294554,1935,20,2019,3
P004,,0,0,0,9049.252496,0.87478,0.00787103,1971,4,2019,3
P004,,0,0,0,3779.98418,1.72863,0.31509,2149,13,2019,3
P004,,0,0,0,6068.516427,0.41451,0.189321,1961,20,2019,3
P004,,0,0,0,714.8722709,0.222829,1.62929,2179,22,2019,3
P004,,0,0,0,9116.299562,0.0406345,0.717834,1918,19,2019,3
P004,,0,0,0,4412.671244,0.211428,0.385058,1950,6,2019,3
P004,,0,0,0,12636.6666,0.893467,1.99431,2139,25,2019,3
P004,,0,0,0,3861.396713,0.0187512,0.807255,1843,12,2019,3
P004,,0,0,0,3430.987609,1.24254,1.97014,1860,21,2019,3
P004,,0,0,0,9232.136851,0.995117,1.19209E-05,2513,18,2019,3
P004,,0,0,0,5191.650219,1.6204,1.78428,2192,33,2019,3
P004,,0,0,0,2660.479899,1.49847,0.133094,2372,27,2019,3
P004,,0,0,0,3738.614297,0.80913,1.98162,2039,20,2019,3
P004,,0,0,0,2416.019984,0.0238129,1.21693,2014,13,2019,3
P004,,0,0,0,2769.655977,0.0100505,0.858579,2206,22,2019,3
P004,,0,0,0,5971.885179,1.72701,1.68662,2350,27,2019,3
P004,,0,0,0,2620.148043,1.93386,1.35765,1905,4,2019,3
P004,,0,0,0,2546.223908,1.15799,0.0125594,2106,23,2019,3
P004,,0,0,0,8707.289252,1.97272,1.232,2229,10,2019,3
P004,,0,0,0,4579.698094,1.63802,1.77002,2152,22,2019,3
P004,,0,0,0,2613.955246,0.519167,0.123188,2352,17,2019,3
P004,,0,0,0,1487.163793,1.43747,1.89924,2173,17,2019,3
P004,,0,0,0,2644.751767,0.332898,0.255034,1908,16,2019,3
P004,,0,0,0,2047.727336,0.418762,1.81373,2104,26,2019,3
P004,,0,0,0,1867.533807,0.4,0.2,2087,27,2019,3
P004,,0,0,0,2672.862819,0,1,2043,26,2019,3
P004,,0,0,0,4601.261664,0.883159,0.00684941,1893,14,2019,3
P004,,0,0,0,1740.163632,0.88018,0.00720441,2155,33,2019,3
P004,,0,0,0,11201.49206,1.6585,1.75258,2278,24,2019,3
P004,,0,0,0,5005.454584,1.75457,0.343777,1904,4,2019,3
P004,,0,0,0,2925.173544,1.98302,1.1835,1955,9,2019,3
P004,,0,0,0,5103.223436,0.182287,0.424373,1888,4,2019,3
P004,,0,0,0,11715.94223,0.315759,1.72926,1988,19,2019,3
P004,,0,0,0,1185.689189,1.97057,0.759197,2013,6,2019,3
P004,,0,0,0,1316.568786,1.53741,0.156679,2058,10,2019,3
P004,,0,0,0,4811.883134,1.5954,0.19657,1907,7,2019,3
P004,,0,0,0,3224.236708,0.915037,0.00361592,2195,30,2019,3
P004,,0,0,0,4212.4909,0.387827,0.209276,2066,12,2019,3
P004,,0,0,0,1286.068923,0.00741363,1.12154,1840,15,2019,3
P004,,0,0,0,4803.110665,1.3528,1.9357,1908,18,2019,3
P004,,0,0,0,5281.684388,1.96152,1.27472,1860,26,2019,3
P004,,0,0,0,2964.228525,0.00569087,1.10653,1991,14,2019,3
P004,,0,0,0,10100.34269,0.0620746,1.34684,1953,4,2019,3
P004,,0,0,0,2630.111575,0.0049628,1.0995,2198,6,2019,3
P004,,0,0,0,5220.818953,0.0897866,1.41414,1870,7,2019,3
P004,,0,0,0,7851.316953,0.169286,0.4433,2044,19,2019,3
P004,,0,0,0,5472.032654,0.980004,0.000199914,2132,22,2019,3
P004,,0,0,0,1053.487403,1.21047,1.9776,2048,12,2019,3
P004,,0,0,0,451.4684723,1.97014,0.757464,1912,12,2019,3
P004,,0,0,0,7231.915035,0.617648,0.0759832,2328,34,2019,3
P004,,0,0,0,6352.518767,1.59191,1.806,1953,19,2019,3
P004,,0,0,0,4483.686006,0.370802,0.222755,2049,21,2019,3
P004,,0,0,0,5006.420123,0.869733,0.00852108,2081,15,2019,3
P004,,0,0,0,1332.20545,1.83205,0.4453,2023,7,2019,3
P004,,0,0,0,1488.832131,0.0107965,1.14655,2092,17,2019,3
P004,,0,0,0,7773.508792,0.012785,0.840606,2032,17,2019,3
P004,,0,0,0,11763.67134,1.84638,1.53258,2182,13,2019,3
P004,,0,0,0,2929.32529,0.0749418,0.620175,2301,18,2019,3
P004,,0,0,0,4405.713613,1.96782,0.748366,1960,11,2019,3
P004,,0,0,0,1406.586989,1.46535,0.114872,1981,3,2019,3
P004,,0,0,0,4010.28881,0.418762,0.186266,1995,5,2019,3
P004,,0,0,0,8924.124599,0.0198452,0.801766,2503,23,2019,3
P004,,0,0,0,4864.255926,0.633964,0.0693994,1887,13,2019,3
P004,,0,0,0,4853.952965,0.504797,0.131223,2024,16,2019,3
P004,,0,0,0,5715.99272,1.72902,0.315504,1840,4,2019,3
P004,,0,0,0,302.4543121,1.96283,0.729885,2073,11,2019,3
P004,,0,0,0,4080.104241,1.10653,0.00569087,2127,13,2019,3
P004,,0,0,0,1988.17934,1.00877,1.99996,2153,25,2019,3
P004,,0,0,0,2525.93153,1.40614,0.0861884,2261,26,2019,3
P004,,0,0,0,1309.816344,1.11684,1.99315,1980,5,2019,3
P004,,0,0,0,6392.422753,0.488516,0.140707,2126,27,2019,3
P004,,0,0,0,1985.978927,0.691193,0.0488752,2085,12,2019,3
P004,,0,0,0,8855.37182,0.343219,0.245918,1992,10,2019,3
P004,,0,0,0,6656.438776,0.621875,0.0742455,1848,4,2019,3
P004,,0,0,0,1271.622098,1.69466,1.71934,1988,1,2019,3
P004,,0,0,0,4313.243666,0.390289,1.79262,1958,14,2019,3
P004,,0,0,0,4640.642383,1.1644,0.0136061,2227,12,2019,3
P004,,0,0,0,3845.156957,1.86824,0.503861,2070,9,2019,3
P004,,0,0,0,863.9164115,1.93005,1.36743,2207,27,2019,3
P004,,0,0,0,1354.912725,1.67413,0.261383,2044,11,2019,3
P004,,0,0,0,2648.878377,1.87416,1.48564,2202,29,2019,3
P004,,0,0,0,9635.481229,1.09757,0.00477147,2176,18,2019,3
P004,,0,0,0,2347.740533,0.718615,0.040405,2537,13,2019,3
P004,,0,0,0,3156.48883,1.45152,0.107739,2230,8,2019,3
P004,,0,0,0,4356.279459,0.219131,0.375305,2045,21,2019,3
P004,,0,0,0,8701.780458,0.0629179,1.34911,2258,25,2019,3
P004,,0,0,0,9727.944,1.00465,1.99999,2403,18,2019,3
P004,,0,0,0,1546.434269,1.82748,0.438499,2032,8,2019,3
P004,,0,0,0,5521.018095,1.72954,1.68394,2376,26,2019,3
P004,,0,0,0,8443.872699,1.88965,0.543364,2125,16,2019,3
