Created Date,Name,Species,Primary Breed,Sex,Age (Months),Age Group,Primary Color,Days in Custody,Days on Site,Current Weight,Attributes
05/31/2020,Lexy,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Grey,1,1,15.2 lbs,
06/01/2020,Max,Dog,Bichon Frise,Male,19,Adult Dog (5 months-8 years),White,84,10,3.4 lbs,Social Puppy
05/31/2020,Josie,Cat,Domestic Shorthair,Female,21,Young adult (1-5 years),Black,4,4,3.6 lbs,
06/03/2020,Bear,Dog,"Collie, Border",Male,65,Adult Dog (5 months-8 years),Black,11,11,69.2 lbs,"D2D Required,Has lived with cats,Kids under 10 meet first,No kids under 6"
06/03/2020,Bear,Dog,"Collie, Border",Male,65,Adult Dog (5 months-8 years),Black,2,2,69.2 lbs,"D2D Required,Has lived with cats,Kids under 10 meet first,No kids under 6"
06/01/2020,Hector,Cat,Domestic Shorthair,Male,28,Young adult (1-5 years),White,6,6,9.4 lbs,
06/01/2020,Heather,Cat,Domestic Medium Hair,Female,28,Young adult (1-5 years),Black,12,12,7 lbs,
06/01/2020,Helen,Cat,Domestic Shorthair,Female,112,Adult Cat (5-10 years),Black,7,7,11.7 lbs,Dental Disease - Moderate
06/01/2020,Helen,Cat,Domestic Shorthair,Female,112,Adult Cat (5-10 years),Black,12,12,11.7 lbs,Dental Disease - Moderate
06/01/2020,Unicycle,Cat,Domestic Medium Hair,Female,18,Young adult (1-5 years),Black,3,3,1.62 lbs,
06/01/2020,Bicycle,Cat,Domestic Medium Hair,Female,18,Young adult (1-5 years),Black,5,5,1.86 lbs,
06/01/2020,Tricycle,Cat,Domestic Medium Hair,Male,18,Young adult (1-5 years),Black,5,5,1.78 lbs,
06/01/2020,Springroll,Chinchilla,,Unknown,28,Adult (1+ years),Grey,7,7,,
06/01/2020,Eggroll,Chinchilla,,Unknown,28,Adult (1+ years),Grey,7,7,,
06/01/2020,Josephine,Dog,Catahoula Leopard Dog,Female,22,Adult Dog (5 months-8 years),White,3,3,42 lbs,"D2D Required,Kids under 6 meet first,No Cats"
06/01/2020,Journey,Dog,Retriever,Female,40,Adult Dog (5 months-8 years),Black,3,3,42.4 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6"
06/01/2020,Onigiri,Cat,Domestic Medium Hair,Female,18,Young adult (1-5 years),Black,55,5,1.1 lbs,
03/31/2020,Symphony,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Black,81,71,,
03/31/2020,Lyric,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Black,81,71,,
03/31/2020,Rhythm,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Black,80,71,,
03/31/2020,Harmony,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),Black,78,69,,Pregnant/Nursing
06/01/2020,Porcupine,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Black,30,2,0.54 lbs,
06/01/2020,Bean,Cat,Domestic Medium Hair,Male,23,Juvenile (5 months-1 years),Black,6,1,,
06/01/2020,Petunia,Dog,Retriever,Female,40,Adult Dog (5 months-8 years),Tan,2,2,58 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6"
06/01/2020,Periwinkle,Dog,"Husky, Siberian",Female,40,Adult Dog (5 months-8 years),White,5,5,60 lbs,"D2D Required,Kids under 12 meet first,Must Go Home With Other Dog,No Cats,No kids under 10"
06/01/2020,Justus,Dog,Retriever,Female,124,Senior (8+years),Tan,4,4,81.5 lbs,"D2D Required,Dental Disease - Moderate,Kids under 10 meet first,No Cats,No kids under 6"
06/01/2020,Hedgehog,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),Grey,41,9,2.24 lbs,
06/02/2020,Ricky,Cat,Domestic Shorthair,Male,88,Adult Cat (5-10 years),Orange,2,2,10.1 lbs,
06/02/2020,Ricky,Cat,Domestic Shorthair,Male,88,Adult Cat (5-10 years),Orange,1,1,10.1 lbs,
06/02/2020,Barn Cat Olive,Cat,Domestic Medium Hair,Female,76,Adult Cat (5-10 years),Grey,3,3,,
06/02/2020,Barn Cat Fig,Cat,Domestic Medium Hair,Male,76,Adult Cat (5-10 years),Black,4,4,,Return-to-Field Candidate
06/02/2020,Tokyo,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),White,3,3,1.86 lbs,
06/02/2020,Kyoto,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),White,4,4,1.98 lbs,
06/02/2020,Stirling,Cat,Domestic Medium Hair,Male,18,Young adult (1-5 years),Brown,5,5,1.8 lbs,
06/02/2020,Glamis,Cat,Domestic Medium Hair,Female,18,Young adult (1-5 years),Brown,3,3,1.48 lbs,
06/02/2020,Chen,Cat,Domestic Shorthair,Female,136,Senior (10+years),Brown,10,10,11 lbs,Dental Disease - Moderate
06/02/2020,Nolan,Cat,Domestic Medium Hair,Male,40,Young adult (1-5 years),White,4,4,10 lbs,
06/02/2020,Coby,Cat,Domestic Shorthair,Unknown,28,Young adult (1-5 years),Black,2,2,11.6 lbs,
06/02/2020,Marigold,Dog,Retriever,Female,30,Adult Dog (5 months-8 years),Black,7,7,40.6 lbs,"D2D Required,Kids under 12 meet first,Must Go Home With Other Dog,No kids under 10"
06/02/2020,Marigold,Dog,Retriever,Female,30,Adult Dog (5 months-8 years),Black,1,1,40.6 lbs,"D2D Required,Kids under 12 meet first,Must Go Home With Other Dog,No kids under 10"
06/02/2020,Lizzy,Dog,Chihuahua,Female,24,Adult Dog (5 months-8 years),White,4,4,10.2 lbs,"D2D Required,Kids under 6 meet first"
06/02/2020,Hearts,Dog,Retriever,Female,20,Adult Dog (5 months-8 years),Black,3,3,17.5 lbs,"D2D Required,Kids under 6 meet first"
06/02/2020,Diamonds,Dog,Retriever,Female,20,Adult Dog (5 months-8 years),Black,3,3,20.3 lbs,"D2D Required,Kids under 6 meet first"
06/02/2020,Spades,Dog,Retriever,Male,20,Adult Dog (5 months-8 years),Black,4,4,17.4 lbs,"D2D Required,Kids under 6 meet first"
06/02/2020,Clubs,Dog,Retriever,Male,20,Adult Dog (5 months-8 years),Black,3,3,21.6 lbs,"D2D Required,Kids under 6 meet first"
06/02/2020,Brutus,Dog,Retriever,Male,112,Senior (8+years),Black,10,10,71.6 lbs,"D2D Required,Kids under 6 meet first"
06/02/2020,Lobo,Dog,"Shepherd, German",Male,40,Adult Dog (5 months-8 years),Tan,10,10,72.3 lbs,"D2D Required,Kids under 12 meet first,No Cats,No kids under 10"
06/02/2020,Urchin,Cat,Domestic Shorthair,Female,17,Young adult (1-5 years),Black,51,6,2.51 lbs,
06/03/2020,Peppermint,Guinea Pig,Abyssinian,Male,28,Adult (1+ years),Orange,8,8,1.2 lbs,
06/03/2020,Gizmo,Guinea Pig,Abyssinian,Male,28,Adult (1+ years),Black,7,7,1.02 lbs,
06/03/2020,Barn Cat Whiz,Cat,Domestic Medium Hair,Female,79,Adult Cat (5-10 years),White,3,3,,Return-to-Field Candidate
06/03/2020,Clove,Cat,Domestic Medium Hair,Female,19,Young adult (1-5 years),Brown,3,3,1.75 lbs,
06/03/2020,Liquorice,Cat,Domestic Medium Hair,Female,28,Young adult (1-5 years),Brown,3,3,4.2 lbs,
06/03/2020,Cactus,Cat,Domestic Medium Hair,Male,18,Young adult (1-5 years),Black,26,2,1.72 lbs,
06/03/2020,Succulent,Cat,Domestic Medium Hair,Female,18,Young adult (1-5 years),Black,19,2,1.34 lbs,
06/03/2020,Popsicle,"Rabbit, Domestic",Dutch,Unknown,28,Adult (1+ years),Brown,18,18,,
06/03/2020,Snow Cone,"Rabbit, Domestic",Dutch,Male,18,Adult (1+ years),Brown,87,26,,
06/05/2020,Umbra,Cat,Domestic Shorthair,Female,40,Young adult (1-5 years),Black,36,36,6.5 lbs,
06/05/2020,Ty,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Black,4,4,2.52 lbs,"Has Lived With Cats,Has Lived with Dogs,Has Lived with Kids"
06/05/2020,Zeva,Dog,"Retriever, Chesapeake Bay",Female,40,Adult Dog (5 months-8 years),Brown,16,16,60.6 lbs,"D2D Required,Has lived with cats,Kids under 10 meet first,No kids under 6"
06/06/2020,Jax,Dog,"Retriever, Labrador",Male,84,Adult Dog (5 months-8 years),White,12,12,69 lbs,"D2D Required,Kids under 12 meet first,No Cats,No kids under 10"
06/06/2020,Lucky,Dog,Boxer,Female,76,Adult Dog (5 months-8 years),Brown,37,37,58.0 lbs,"Hiking Buddies Approved,D2D Required,Kids under 10 meet first,No Cats,No kids under 6,URGENT NEED"
06/06/2020,Little Bear,"Hamster, Unspecified",,Female,20,Adult (1+ years),Black,2,2,0.22 lbs,
06/04/2020,Smithy,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),White,3,3,1.82 lbs,
06/04/2020,Firework,Cat,Domestic Shorthair,Female,76,Adult Cat (5-10 years),Black,6,6,12.74 lbs,
06/04/2020,Jeffery Jeep,Cat,Domestic Longhair,Male,28,Young adult (1-5 years),Grey,2,2,11.92 lbs,
06/04/2020,Hattie,Cat,Domestic Shorthair,Female,136,Senior (10+years),White,26,26,7.6 lbs,Dental Disease - Moderate
06/04/2020,Dr Diamond,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),Brown,3,3,7.8 lbs,Bonded
06/04/2020,Dr Diamond,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),Brown,3,3,7.8 lbs,Bonded
06/04/2020,Dr Diamond,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),Brown,3,3,7.8 lbs,Bonded
06/04/2020,Juicy,Cat,Domestic Longhair,Female,29,Young adult (1-5 years),Black,4,4,8.54 lbs,
06/04/2020,Bong Joon Ho,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Black,2,2,1.8 lbs,
06/04/2020,Kathryn Bigelow,Cat,Domestic Shorthair,Female,19,Young adult (1-5 years),Brown,2,2,1.8 lbs,
06/04/2020,Tyler Perry,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Brown,5,5,1.8 lbs,
06/04/2020,Greta Gerwig,Cat,Domestic Shorthair,Female,19,Young adult (1-5 years),Brown,5,5,1.8 lbs,
06/04/2020,Ava DuVernay,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Black,27,4,2.7 lbs,
06/04/2020,LuLu Wang,Cat,Domestic Shorthair,Female,19,Young adult (1-5 years),Black,5,5,2.84 lbs,
06/04/2020,LuLu Wang,Cat,Domestic Shorthair,Female,19,Young adult (1-5 years),Black,1,1,2.84 lbs,
06/04/2020,Melina Matsoukas,Cat,Domestic Shorthair,Female,19,Young adult (1-5 years),Brown,5,5,1.8 lbs,
06/04/2020,Supermodel,Cat,Domestic Shorthair,Female,19,Young adult (1-5 years),Brown,3,3,1.8 lbs,
06/04/2020,Mack,Dog,"Terrier, American Staffordshire",Male,136,Senior (8+years),White,1,1,85.1 lbs,"D2D Required,Kids under 10 meet first,No kids under 6"
06/04/2020,Little One,Cat,Domestic Shorthair,Male,88,Adult Cat (5-10 years),White,32,32,19.5 lbs,
06/04/2020,Katrina,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Grey,17,5,1.56 lbs,
06/07/2020,Jumper,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),White,6,6,2.31 lbs,
06/07/2020,Bumper,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Grey,3,3,2.4 lbs,
06/07/2020,Thumper,Cat,Domestic Shorthair,Female,19,Young adult (1-5 years),Grey,5,5,2.12 lbs,
08/18/2020,Link,Dog,Terrier,Female,20,Adult Dog (5 months-8 years),White,2,2,9.5 lbs,Kids under 6 meet first
06/04/2020,Hawkeye,Dog,Retriever,Male,22,Adult Dog (5 months-8 years),Brown,4,4,41.1 lbs,"D2D Required,Kids under 6 meet first"
06/07/2020,Blast,Dog,Cattle Dog,Male,18,Adult Dog (5 months-8 years),Black,3,3,10.1 lbs,Social Puppy
06/07/2020,Blast,Dog,Cattle Dog,Male,18,Adult Dog (5 months-8 years),Black,3,3,10.1 lbs,Social Puppy
06/07/2020,Burst,Dog,Cattle Dog,Male,18,Adult Dog (5 months-8 years),Black,3,3,9.61 lbs,Social Puppy
06/07/2020,Bang,Dog,Cattle Dog,Male,18,Adult Dog (5 months-8 years),Black,3,3,9.4 lbs,Social Puppy
06/07/2020,Blaze,Dog,Cattle Dog,Male,18,Adult Dog (5 months-8 years),Black,2,2,9.14 lbs,Social Puppy
06/07/2020,Blitzen,Dog,Cattle Dog,Female,46,Adult Dog (5 months-8 years),Tan,6,6,54.1 lbs,"D2D Required,Has lived with cats,Kids under 6 meet first"
06/07/2020,Blitzen,Dog,Cattle Dog,Female,46,Adult Dog (5 months-8 years),Tan,1,1,54.1 lbs,"D2D Required,Has lived with cats,Kids under 6 meet first"
06/07/2020,Boom,Dog,Cattle Dog,Male,18,Adult Dog (5 months-8 years),Black,3,3,9.54 lbs,Social Puppy
06/04/2020,Laugh,Cat,Domestic Medium Hair,Male,18,Young adult (1-5 years),Brown,48,4,1.3 lbs,
06/04/2020,Giggle,Cat,Domestic Medium Hair,Male,18,Young adult (1-5 years),Brown,24,2,1.3 lbs,
06/04/2020,Ellie,Cat,Domestic Medium Hair,Female,18,Young adult (1-5 years),Brown,34,2,1.3 lbs,
06/04/2020,Ellie,Cat,Domestic Medium Hair,Female,18,Young adult (1-5 years),Brown,1,1,1.3 lbs,
06/04/2020,Sam,Dog,Chihuahua,Male,160,Senior (8+years),Tan,42,42,12.8 lbs,"D2D Required,Heart Murmur,Kids under 12 meet first,No kids under 10,URGENT NEED"
06/04/2020,Giuseppe,Dog,Shepherd,Male,27,Adult Dog (5 months-8 years),Brown,5,5,61.7 lbs,"D2D Required,Kids under 6 meet first,No Cats"
06/08/2020,Bella,Dog,"Chihuahua, Short Coat",Female,172,Senior (8+years),Black,16,16,4.8 lbs,
06/08/2020,Buddy,Dog,"Chihuahua, Short Coat",Male,172,Senior (8+years),Fawn,16,16,10.2 lbs,Dental Disease - Moderate
06/05/2020,Piper,Dog,"Retriever, Black Labrador",Female,28,Adult Dog (5 months-8 years),Black,14,14,49.5 lbs,"D2D Required,Has lived with cats,Kids under 6 meet first"
06/05/2020,Roxie,Dog,Terrier,Female,124,Senior (8+years),Black,3,3,11.92 lbs,"D2D Required,Kids under 6 meet first"
06/05/2020,Pie,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Brown,20,5,1.8 lbs,
06/05/2020,Pinky,Cat,Domestic Shorthair,Female,19,Young adult (1-5 years),White,18,4,.88 lbs,
06/05/2020,Droolius Caesar,Dog,Rottweiler,Male,88,Adult Dog (5 months-8 years),Black,5,5,107.9 lbs,"D2D Required,Kids under 15 meet first,No Cats,No kids under 12"
06/05/2020,Droolius Caesar,Dog,Rottweiler,Male,88,Adult Dog (5 months-8 years),Black,3,3,107.9 lbs,"D2D Required,Kids under 15 meet first,No Cats,No kids under 12"
06/05/2020,Lee,Dog,"Dachshund, Standard Smooth Haired",Male,18,Adult Dog (5 months-8 years),Brown,48,3,3.6 lbs,
06/05/2020,Tran,Dog,"Dachshund, Standard Smooth Haired",Male,18,Adult Dog (5 months-8 years),Brown,50,4,5.8 lbs,
06/05/2020,Eugene,Dog,"Dachshund, Standard Smooth Haired",Male,18,Adult Dog (5 months-8 years),Brown,48,2,7.5 lbs,
06/09/2020,Beef,Dog,"Terrier, American Pit Bull",Male,72,Adult Dog (5 months-8 years),Grey,10,10,83.5 lbs,"Hiking Buddies Approved,Goodie Bag at Front Desk,Kids under 12 meet first,No Cats,No kids under 10,No Small Animals,PUPS Graduate,Single Dog Home"
06/09/2020,Beef,Dog,"Terrier, American Pit Bull",Male,72,Adult Dog (5 months-8 years),Grey,54,14,83.5 lbs,"Hiking Buddies Approved,Goodie Bag at Front Desk,Kids under 12 meet first,No Cats,No kids under 10,No Small Animals,PUPS Graduate,Single Dog Home"
06/09/2020,Beef,Dog,"Terrier, American Pit Bull",Male,72,Adult Dog (5 months-8 years),Grey,9,9,83.5 lbs,"Hiking Buddies Approved,Goodie Bag at Front Desk,Kids under 12 meet first,No Cats,No kids under 10,No Small Animals,PUPS Graduate,Single Dog Home"
06/09/2020,Beef,Dog,"Terrier, American Pit Bull",Male,72,Adult Dog (5 months-8 years),Grey,21,21,83.5 lbs,"Hiking Buddies Approved,Goodie Bag at Front Desk,Kids under 12 meet first,No Cats,No kids under 10,No Small Animals,PUPS Graduate,Single Dog Home"
08/03/2020,Mallory,Cat,Domestic Longhair,Female,136,Senior (10+years),White,8,8,,
06/10/2020,Cookie,Dog,Chihuahua,Female,52,Adult Dog (5 months-8 years),White,5,5,14 lbs,"D2D Required,Kids under 10 meet first,No kids under 6"
06/10/2020,Cookie,Dog,Chihuahua,Female,52,Adult Dog (5 months-8 years),White,5,5,14 lbs,"D2D Required,Kids under 10 meet first,No kids under 6"
06/05/2020,Trolley,Dog,"Terrier, Pit Bull",Female,23,Adult Dog (5 months-8 years),White,18,18,51.2 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6,No Small Dogs"
06/05/2020,Gondola,Dog,"Terrier, Pit Bull",Female,23,Adult Dog (5 months-8 years),Grey,7,7,50.4 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6"
06/05/2020,Gondola,Dog,"Terrier, Pit Bull",Female,23,Adult Dog (5 months-8 years),Grey,5,5,50.4 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6"
06/05/2020,Kitten 1,Cat,Domestic Shorthair,Female,17,Unweaned (0-6 weeks),Orange,1,1,0.5 lbs,
06/05/2020,WCRAS-99775,Cat,Domestic Shorthair,Unknown,22,Young adult (1-5 years),Orange,1,1,,
06/09/2020,Harry Otter,Ferret,,Male,52,Adult (1+ years),Brown,4,4,,
06/06/2020,Lullaby,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Brown,3,3,2.88 lbs,No Kids Under 12
06/06/2020,Lullaby,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Brown,3,3,2.88 lbs,No Kids Under 12
06/06/2020,Lullaby,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Brown,17,17,2.88 lbs,No Kids Under 12
06/06/2020,Night Light,Cat,Domestic Shorthair,Female,19,Young adult (1-5 years),Brown,3,3,2.46 lbs,
06/06/2020,The Notebook,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Grey,2,2,2.64 lbs,
06/06/2020,Sleepless in Seattle,Cat,Domestic Medium Hair,Male,19,Young adult (1-5 years),Brown,5,5,2.22 lbs,
06/06/2020,Love Actually,Cat,Domestic Shorthair,Male,19,Young adult (1-5 years),Grey,3,3,3.01 lbs,
06/06/2020,Barn Cat Houseplant,Cat,Domestic Shorthair,Male,112,Adult Cat (5-10 years),Brown,7,7,8.3 lbs,Return-to-Field Candidate
06/06/2020,Ficus,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),Black,3,3,1.78 lbs,
06/06/2020,Fern,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Black,3,3,1.5 lbs,
06/06/2020,Countess of the Shire,Cat,Domestic Shorthair,Female,256,Senior (10+years),Black,1,1,4.3 lbs,
06/06/2020,Leo,Dog,Retriever,Male,88,Adult Dog (5 months-8 years),Black,7,7,70.4 lbs,"D2D Required,Kids under 10 meet first,No kids under 6"
06/06/2020,Ludwig,Dog,"Husky, Siberian",Male,28,Adult Dog (5 months-8 years),Grey,5,5,41.1 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6"
06/06/2020,Felix,Dog,Retriever,Male,29,Adult Dog (5 months-8 years),Tan,4,4,73.1 lbs,"D2D Required,Kids under 6 meet first"
06/10/2020,Midnight,Dog,"Retriever, Black Labrador",Female,24,Adult Dog (5 months-8 years),Black,9,9,44 lbs,"D2D Required,Kids under 6 meet first,No Cats,No Small Animals,No Small Dogs"
06/10/2020,Anna,Dog,"Retriever, Black Labrador",Female,24,Adult Dog (5 months-8 years),Black,10,10,40 lbs,"D2D Required,Kids under 6 meet first,No Cats,No Small Animals,No Small Dogs"
06/06/2020,Mandala,Cat,Domestic Longhair,Female,19,Young adult (1-5 years),Black,46,5,2.34 lbs,
06/07/2020,Nugget,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Orange,26,3,1.42 lbs,
06/07/2020,Nugget,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Orange,2,2,1.42 lbs,
06/07/2020,Cottage,Cat,Domestic Longhair,Male,18,Young adult (1-5 years),Black,27,4,1.66 lbs,
06/07/2020,Houseboat,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),Orange,3,3,1.86 lbs,
06/07/2020,Andy,Cat,Domestic Longhair,Female,34,Young adult (1-5 years),Black,80,9,6.2 lbs,
06/07/2020,Golly,Cat,Domestic Shorthair,Male,16,Young adult (1-5 years),Black,72,3,3.6 oz,
06/07/2020,Gosh,Cat,Domestic Shorthair,Female,16,Young adult (1-5 years),Brown,71,2,3.9 oz,
06/07/2020,Gee Whiz,Cat,Domestic Shorthair,Male,16,Unweaned (0-6 weeks),Brown,7,1,3.4 oz,
06/07/2020,Reno,Dog,"Terrier, American Pit Bull",Male,100,Senior (8+years),Grey,5,5,59.6 lbs,"D2D Required,Dental Disease - Moderate,Kids under 10 meet first,No Cats,No kids under 6"
06/08/2020,Simon,Cat,Domestic Shorthair,Unknown,16,Young adult (1-5 years),Black,1,1,12.1 lbs,
06/08/2020,Lazlo,Cat,Domestic Medium Hair,Male,21,Young adult (1-5 years),White,3,3,3.61 lbs,
06/08/2020,Lazlo,Cat,Domestic Medium Hair,Male,21,Young adult (1-5 years),White,17,17,3.61 lbs,
06/08/2020,Macgyver,Cat,Domestic Longhair,Male,148,Senior (10+years),Black,7,7,10 lbs,Dental Disease - Moderate
06/08/2020,Barn Cat Forks,Cat,Domestic Longhair,Female,43,Young adult (1-5 years),Black,5,5,5.18 lbs,Return-to-Field Candidate
06/08/2020,Ulric,Cat,Domestic Shorthair,Male,64,Adult Cat (5-10 years),White,15,15,9 lbs,No Kids Under 12
06/08/2020,Ramona,Cat,Domestic Shorthair,Female,20,Young adult (1-5 years),White,21,21,4.2 lbs,
06/08/2020,Scott,Cat,Domestic Shorthair,Male,20,Young adult (1-5 years),White,16,16,4 lbs,
06/08/2020,Kadin,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),Orange,10,10,2.12 lbs,
06/08/2020,Barn Cat Orchard,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),Black,26,26,3.3 kg,Barn Cat
06/08/2020,Baby Shark,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),Black,32,6,2 lbs,
06/08/2020,Athos,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Orange,55,8,5.1 lbs,
06/08/2020,Athos,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Orange,1,1,5.1 lbs,
06/08/2020,Porthos,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Orange,52,6,5.34 lbs,Cleared from ringworm
06/08/2020,Porthos,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Orange,1,1,5.34 lbs,Cleared from ringworm
06/08/2020,Porthos,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Orange,1,1,5.34 lbs,Cleared from ringworm
06/08/2020,Porthos,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Orange,1,1,5.34 lbs,Cleared from ringworm
06/08/2020,Aramis,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Brown,90,4,2.52 lbs,
06/08/2020,Bones,Cat,Domestic Shorthair,Female,26,Juvenile (5 months-1 years),Grey,12,12,4.0 lbs,
06/08/2020,Wiggles,Dog,"Collie, Border",Male,28,Adult Dog (5 months-8 years),White,2,2,38.1 lbs,"D2D Required,Kids under 6 meet first,No Cats"
06/09/2020,Levine,Cat,Domestic Longhair,Male,40,Young adult (1-5 years),White,3,3,11.8 lbs,
06/09/2020,Sparkler,Cat,Domestic Shorthair,Female,18,Young adult (1-5 years),Black,66,31,1.15 lbs,
06/09/2020,Firecracker,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),Grey,37,2,1.24 lbs,
06/09/2020,Chocolate Chip,Dog,Terrier,Male,26,Adult Dog (5 months-8 years),Tan,3,3,17.4 lbs,No kids under 10
06/09/2020,Mint Chip,Dog,Terrier,Female,26,Adult Dog (5 months-8 years),White,4,4,14.5 lbs,No kids under 10
06/09/2020,Meringue,Dog,"Husky, Siberian",Female,34,Adult Dog (5 months-8 years),Red/Mahogany,4,4,46 lbs,"D2D Required,Kids under 10 meet first,No Cats,No kids under 6,No Small Animals,No Small Dogs"
06/09/2020,Princess,Cat,Domestic Shorthair,Female,17,Young adult (1-5 years),Black,110,16,5.5 lbs,Ringworm +
06/09/2020,Princess,Cat,Domestic Shorthair,Female,17,Young adult (1-5 years),Black,1,1,5.5 lbs,Ringworm +
06/09/2020,Seashell,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),Black,61,5,,
06/09/2020,Dosinia,Cat,Domestic Shorthair,Female,17,Young adult (1-5 years),Black,58,2,0.4 lbs,
06/09/2020,Cowry,Cat,Domestic Shorthair,Female,17,Young adult (1-5 years),Grey,61,5,0.42 lbs,
06/09/2020,Sand Dollar,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Grey,58,2,0.38 lbs,
06/09/2020,Conch,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Grey,58,2,0.34 lbs,
06/09/2020,Murex,Cat,Domestic Shorthair,Male,17,Young adult (1-5 years),Grey,58,2,0.44 lbs,
06/10/2020,Luna,Dog,Hound,Female,18,Adult Dog (5 months-8 years),Black,3,3,4.8 lbs,"Kids under 10 meet first,No kids under 6"
06/09/2020,Peachy,Dog,"Chihuahua, Short Coat",Female,172,Senior (8+years),White,2,2,5.1 lbs,"Heart Murmur,No kids under 10"
06/09/2020,Bop it,Cat,Domestic Shorthair,Male,18,Young adult (1-5 years),Brown,36,6,2.4 lbs,
