COLLECTION_Date,TRACE,LONG,LAT,ELEV [m],TWT [ns],"SNOW DEPTH [m, assuming velocity of 0.234 m/ns]",SWE [mm assuming density of 335 kg/m3],EASTING,NORTHING,UTM_ZONE,TRANSECT
GPR_0042_020817,119218,-108.061344,39.0448849,-999,12.9741,1.558,522,754325.5335,4325875.557,12S,52
GPR_0042_020817,119219,-108.061344,39.04488523,-999,13.0716,1.569,526,754325.5323,4325875.594,12S,52
GPR_0042_020817,119220,-108.061344,39.04488557,-999,13.0716,1.564,524,754325.5311,4325875.631,12S,52
GPR_0042_020817,119221,-108.061344,39.0448859,-999,13.0716,1.564,524,754325.5299,4325875.668,12S,52
GPR_0042_020817,119222,-108.061344,39.04488623,-999,12.9741,1.552,520,754325.5287,4325875.705,12S,52
GPR_0042_020817,119223,-108.061344,39.04488657,-999,13.0229,1.558,522,754325.5275,4325875.742,12S,52
GPR_0042_020817,119224,-108.061344,39.0448869,-999,13.0228,1.564,524,754325.5263,4325875.779,12S,52
GPR_0042_020817,119225,-108.061344,39.04488723,-999,12.9741,1.558,522,754325.5251,4325875.816,12S,52
GPR_0042_020817,119226,-108.061344,39.04488767,-999,13.0229,1.558,522,754325.5236,4325875.865,12S,52
GPR_0042_020817,119227,-108.061344,39.04488811,-999,12.8765,1.546,518,754325.522,4325875.914,12S,52
GPR_0042_020817,119228,-108.061344,39.04488855,-999,12.7302,1.524,511,754325.5204,4325875.963,12S,52
GPR_0042_020817,119229,-108.061344,39.04488899,-999,12.9253,1.546,518,754325.5188,4325876.011,12S,52
GPR_0042_020817,119230,-108.061344,39.04488943,-999,12.8765,1.546,518,754325.5173,4325876.06,12S,52
GPR_0042_020817,119231,-108.061344,39.04488986,-999,12.8278,1.535,514,754325.5157,4325876.109,12S,52
GPR_0042_020817,119232,-108.061344,39.0448903,-999,12.8278,1.535,514,754325.5141,4325876.157,12S,52
GPR_0042_020817,119233,-108.061344,39.04489074,-999,12.8278,1.535,514,754325.5125,4325876.206,12S,52
GPR_0042_020817,119234,-108.061344,39.04489118,-999,12.6814,1.524,511,754325.511,4325876.255,12S,52
GPR_0042_020817,119235,-108.061344,39.04489162,-999,12.779,1.529,512,754325.5094,4325876.303,12S,52
GPR_0042_020817,119236,-108.061344,39.04489206,-999,12.8765,1.541,516,754325.5078,4325876.352,12S,52
GPR_0042_020817,119237,-108.061344,39.0448925,-999,12.6814,1.524,511,754325.5062,4325876.401,12S,52
GPR_0042_020817,119238,-108.061344,39.04489293,-999,12.7302,1.529,512,754325.5047,4325876.449,12S,52
GPR_0042_020817,119239,-108.061344,39.04489337,-999,12.7302,1.529,512,754325.5031,4325876.498,12S,52
GPR_0042_020817,119240,-108.061344,39.04489381,-999,12.8765,1.546,518,754325.5015,4325876.547,12S,52
GPR_0042_020817,119241,-108.061344,39.04489425,-999,12.8278,1.535,514,754325.4999,4325876.595,12S,52
GPR_0042_020817,119242,-108.061344,39.04489469,-999,12.8277,1.541,516,754325.4984,4325876.644,12S,52
GPR_0042_020817,119243,-108.061344,39.04489513,-999,12.8765,1.541,516,754325.4968,4325876.693,12S,52
GPR_0042_020817,119244,-108.061344,39.04489557,-999,13.0229,1.558,522,754325.4952,4325876.741,12S,52
GPR_0042_020817,119245,-108.061344,39.04489598,-999,13.0229,1.558,522,754325.4937,4325876.788,12S,52
GPR_0042_020817,119246,-108.061344,39.0448964,-999,13.0716,1.564,524,754325.4922,4325876.834,12S,52
GPR_0042_020817,119247,-108.061344,39.04489682,-999,13.0716,1.569,526,754325.4907,4325876.88,12S,52
GPR_0042_020817,119248,-108.061344,39.04489723,-999,13.0228,1.564,524,754325.4892,4325876.926,12S,52
GPR_0042_020817,119249,-108.061344,39.04489765,-999,13.0716,1.564,524,754325.4877,4325876.973,12S,52
GPR_0042_020817,119250,-108.061344,39.04489807,-999,13.0716,1.569,526,754325.4863,4325877.019,12S,52
GPR_0042_020817,119251,-108.061344,39.04489848,-999,13.2668,1.586,531,754325.4848,4325877.065,12S,52
GPR_0042_020817,119252,-108.061344,39.0448989,-999,13.1204,1.569,526,754325.4833,4325877.111,12S,52
GPR_0042_020817,119253,-108.061344,39.04489932,-999,13.2668,1.586,531,754325.4818,4325877.158,12S,52
GPR_0042_020817,119254,-108.061344,39.04489973,-999,13.3155,1.592,533,754325.4803,4325877.204,12S,52
GPR_0042_020817,119255,-108.061344,39.04490015,-999,13.1692,1.581,530,754325.4788,4325877.25,12S,52
GPR_0042_020817,119256,-108.061344,39.04490057,-999,13.3155,1.592,533,754325.4773,4325877.296,12S,52
GPR_0042_020817,119257,-108.061344,39.04490098,-999,13.3155,1.592,533,754325.4758,4325877.343,12S,52
GPR_0042_020817,119258,-108.061344,39.0449014,-999,13.3643,1.598,535,754325.4743,4325877.389,12S,52
GPR_0042_020817,119259,-108.061344,39.04490182,-999,13.3155,1.592,533,754325.4728,4325877.435,12S,52
GPR_0042_020817,119260,-108.061344,39.04490223,-999,13.3155,1.598,535,754325.4713,4325877.481,12S,52
GPR_0042_020817,119261,-108.061344,39.04490265,-999,13.4131,1.604,537,754325.4698,4325877.528,12S,52
GPR_0042_020817,119262,-108.061344,39.04490307,-999,13.4619,1.609,539,754325.4683,4325877.574,12S,52
GPR_0042_020817,119263,-108.061344,39.04490348,-999,13.5106,1.615,541,754325.4668,4325877.62,12S,52
GPR_0042_020817,119264,-108.061344,39.0449039,-999,13.5106,1.615,541,754325.4653,4325877.666,12S,52
GPR_0042_020817,119265,-108.061344,39.04490438,-999,13.5594,1.626,545,754325.4636,4325877.72,12S,52
GPR_0042_020817,119266,-108.061344,39.04490486,-999,13.5106,1.615,541,754325.4618,4325877.774,12S,52
GPR_0042_020817,119267,-108.061344,39.04490535,-999,13.5106,1.615,541,754325.4601,4325877.827,12S,52
GPR_0042_020817,119268,-108.061344,39.04490583,-999,13.7545,1.644,551,754325.4584,4325877.881,12S,52
GPR_0042_020817,119269,-108.061344,39.04490631,-999,13.5594,1.621,543,754325.4567,4325877.934,12S,52
GPR_0042_020817,119270,-108.061344,39.04490679,-999,13.4619,1.609,539,754325.4549,4325877.988,12S,52
GPR_0042_020817,119271,-108.061344,39.04490728,-999,13.6082,1.632,547,754325.4532,4325878.041,12S,52
GPR_0042_020817,119272,-108.061344,39.04490776,-999,13.7057,1.638,549,754325.4515,4325878.095,12S,52
GPR_0042_020817,119273,-108.061344,39.04490824,-999,13.7057,1.644,551,754325.4497,4325878.148,12S,52
GPR_0042_020817,119274,-108.061344,39.04490872,-999,13.7545,1.644,551,754325.448,4325878.202,12S,52
GPR_0042_020817,119275,-108.061344,39.04490921,-999,13.6569,1.638,549,754325.4463,4325878.256,12S,52
GPR_0042_020817,119276,-108.061344,39.04490969,-999,13.8033,1.649,552,754325.4445,4325878.309,12S,52
GPR_0042_020817,119277,-108.061344,39.04491017,-999,13.7545,1.649,552,754325.4428,4325878.363,12S,52
GPR_0042_020817,119278,-108.061344,39.04491065,-999,13.7545,1.649,552,754325.4411,4325878.416,12S,52
GPR_0042_020817,119279,-108.061344,39.04491114,-999,13.8033,1.655,554,754325.4393,4325878.47,12S,52
GPR_0042_020817,119280,-108.061344,39.04491162,-999,13.8033,1.655,554,754325.4376,4325878.523,12S,52
GPR_0042_020817,119281,-108.061344,39.0449121,-999,13.8033,1.655,554,754325.4359,4325878.577,12S,52
GPR_0042_020817,119282,-108.061344,39.04491258,-999,13.7545,1.649,552,754325.4341,4325878.63,12S,52
GPR_0042_020817,119283,-108.061344,39.04491307,-999,13.7545,1.649,552,754325.4324,4325878.684,12S,52
GPR_0042_020817,119284,-108.061344,39.04491355,-999,13.7545,1.649,552,754325.4307,4325878.738,12S,52
GPR_0042_020817,119285,-108.061344,39.04491403,-999,13.8033,1.655,554,754325.4289,4325878.791,12S,52
GPR_0042_020817,119286,-108.061344,39.04491451,-999,13.8521,1.655,554,754325.4272,4325878.845,12S,52
GPR_0042_020817,119287,-108.061344,39.044915,-999,13.8033,1.655,554,754325.4255,4325878.898,12S,52
GPR_0042_020817,119288,-108.061344,39.04491548,-999,13.9008,1.666,558,754325.4238,4325878.952,12S,52
GPR_0042_020817,119289,-108.061344,39.04491596,-999,13.9008,1.661,556,754325.422,4325879.005,12S,52
GPR_0042_020817,119290,-108.061344,39.04491644,-999,13.8521,1.655,554,754325.4203,4325879.059,12S,52
GPR_0042_020817,119291,-108.061344,39.04491693,-999,13.852,1.661,556,754325.4186,4325879.112,12S,52
GPR_0042_020817,119292,-108.061344,39.04491741,-999,13.852,1.661,556,754325.4168,4325879.166,12S,52
GPR_0042_020817,119293,-108.061344,39.04491789,-999,13.852,1.661,556,754325.4151,4325879.22,12S,52
GPR_0042_020817,119294,-108.061344,39.04491837,-999,13.9008,1.666,558,754325.4134,4325879.273,12S,52
GPR_0042_020817,119295,-108.061344,39.04491886,-999,13.9984,1.672,560,754325.4116,4325879.327,12S,52
GPR_0042_020817,119296,-108.061344,39.04491934,-999,14.0471,1.683,564,754325.4099,4325879.38,12S,52
GPR_0042_020817,119297,-108.061344,39.04491982,-999,14.0959,1.683,564,754325.4082,4325879.434,12S,52
GPR_0042_020817,119298,-108.061344,39.0449203,-999,13.9984,1.672,560,754325.4064,4325879.487,12S,52
GPR_0042_020817,119299,-108.061344,39.04492079,-999,14.0471,1.683,564,754325.4047,4325879.541,12S,52
GPR_0042_020817,119300,-108.061344,39.04492127,-999,14.0959,1.683,564,754325.403,4325879.594,12S,52
GPR_0042_020817,119301,-108.061344,39.04492175,-999,13.9984,1.678,562,754325.4012,4325879.648,12S,52
GPR_0042_020817,119302,-108.061344,39.04492223,-999,13.852,1.661,556,754325.3995,4325879.702,12S,52
GPR_0042_020817,119303,-108.061344,39.04492273,-999,13.852,1.661,556,754325.3977,4325879.757,12S,52
GPR_0042_020817,119304,-108.061344,39.04492323,-999,13.9984,1.678,562,754325.3959,4325879.813,12S,52
GPR_0042_020817,119305,-108.061344,39.04492373,-999,13.9496,1.666,558,754325.3941,4325879.868,12S,52
GPR_0042_020817,119306,-108.061344,39.04492423,-999,13.9984,1.672,560,754325.3923,4325879.924,12S,52
GPR_0042_020817,119307,-108.061344,39.04492473,-999,13.9984,1.672,560,754325.3905,4325879.979,12S,52
GPR_0042_020817,119308,-108.061344,39.04492523,-999,13.9008,1.666,558,754325.3887,4325880.035,12S,52
GPR_0042_020817,119309,-108.061344,39.04492573,-999,13.9008,1.666,558,754325.3869,4325880.09,12S,52
GPR_0042_020817,119310,-108.061344,39.04492623,-999,14.0959,1.683,564,754325.3851,4325880.146,12S,52
GPR_0042_020817,119311,-108.061344,39.04492673,-999,13.9496,1.666,558,754325.3834,4325880.201,12S,52
GPR_0042_020817,119312,-108.061344,39.04492723,-999,13.9008,1.666,558,754325.3816,4325880.257,12S,52
GPR_0042_020817,119313,-108.061344,39.04492773,-999,14.0471,1.683,564,754325.3798,4325880.312,12S,52
GPR_0042_020817,119314,-108.061344,39.04492823,-999,13.9496,1.666,558,754325.378,4325880.368,12S,52
GPR_0042_020817,119315,-108.061344,39.04492873,-999,13.8033,1.655,554,754325.3762,4325880.423,12S,52
GPR_0042_020817,119316,-108.061344,39.04492923,-999,13.9496,1.666,558,754325.3744,4325880.479,12S,52
GPR_0042_020817,119317,-108.061344,39.04492973,-999,13.852,1.661,556,754325.3726,4325880.534,12S,52
GPR_0042_020817,119318,-108.061344,39.04493023,-999,13.7545,1.649,552,754325.3708,4325880.59,12S,52
GPR_0042_020817,119319,-108.061344,39.04493073,-999,13.852,1.661,556,754325.369,4325880.645,12S,52
GPR_0042_020817,119320,-108.061344,39.04493123,-999,13.9008,1.661,556,754325.3672,4325880.701,12S,52
GPR_0042_020817,119321,-108.061344,39.04493173,-999,13.852,1.661,556,754325.3654,4325880.756,12S,52
GPR_0042_020817,119322,-108.061344,39.04493223,-999,13.9008,1.666,558,754325.3636,4325880.812,12S,52
GPR_0042_020817,119323,-108.061344,39.04493263,-999,13.8033,1.655,554,754325.3553,4325880.855,12S,52
GPR_0042_020817,119324,-108.0613441,39.04493303,-999,13.9008,1.661,556,754325.347,4325880.899,12S,52
GPR_0042_020817,119325,-108.0613442,39.04493342,-999,13.8521,1.655,554,754325.3387,4325880.943,12S,52
GPR_0042_020817,119326,-108.0613443,39.04493382,-999,13.9008,1.666,558,754325.3304,4325880.987,12S,52
GPR_0042_020817,119327,-108.0613444,39.04493422,-999,13.7545,1.649,552,754325.3221,4325881.031,12S,52
GPR_0042_020817,119328,-108.0613444,39.04493461,-999,13.9008,1.661,556,754325.3138,4325881.075,12S,52
GPR_0042_020817,119329,-108.0613445,39.04493501,-999,13.8521,1.655,554,754325.3056,4325881.118,12S,52
GPR_0042_020817,119330,-108.0613446,39.04493541,-999,13.852,1.661,556,754325.2973,4325881.162,12S,52
GPR_0042_020817,119331,-108.0613447,39.0449358,-999,13.9496,1.666,558,754325.289,4325881.206,12S,52
GPR_0042_020817,119332,-108.0613447,39.0449362,-999,13.8521,1.655,554,754325.2807,4325881.25,12S,52
GPR_0042_020817,119333,-108.0613448,39.0449366,-999,13.9008,1.666,558,754325.2724,4325881.294,12S,52
GPR_0042_020817,119334,-108.0613449,39.04493699,-999,13.9008,1.661,556,754325.2641,4325881.337,12S,52
GPR_0042_020817,119335,-108.061345,39.04493739,-999,13.852,1.661,556,754325.2558,4325881.381,12S,52
GPR_0042_020817,119336,-108.0613451,39.04493779,-999,13.852,1.661,556,754325.2475,4325881.425,12S,52
GPR_0042_020817,119337,-108.0613451,39.04493819,-999,13.7545,1.649,552,754325.2392,4325881.469,12S,52
GPR_0042_020817,119338,-108.0613452,39.04493858,-999,13.852,1.661,556,754325.2309,4325881.513,12S,52
GPR_0042_020817,119339,-108.0613453,39.04493898,-999,13.9008,1.661,556,754325.2226,4325881.557,12S,52
GPR_0042_020817,119340,-108.0613454,39.04493938,-999,13.8033,1.649,552,754325.2143,4325881.6,12S,52
GPR_0042_020817,119341,-108.0613455,39.04493977,-999,13.8521,1.655,554,754325.206,4325881.644,12S,52
GPR_0042_020817,119342,-108.0613455,39.04494017,-999,13.8521,1.655,554,754325.1977,4325881.688,12S,52
GPR_0042_020817,119343,-108.0613456,39.04494057,-999,13.8033,1.655,554,754325.1894,4325881.732,12S,52
GPR_0042_020817,119344,-108.0613456,39.04494098,-999,13.9008,1.661,556,754325.1879,4325881.778,12S,52
GPR_0042_020817,119345,-108.0613456,39.0449414,-999,13.852,1.661,556,754325.1864,4325881.824,12S,52
GPR_0042_020817,119346,-108.0613456,39.04494182,-999,13.852,1.661,556,754325.1849,4325881.871,12S,52
GPR_0042_020817,119347,-108.0613456,39.04494223,-999,13.8033,1.649,552,754325.1834,4325881.917,12S,52
GPR_0042_020817,119348,-108.0613456,39.04494265,-999,13.8521,1.655,554,754325.182,4325881.963,12S,52
GPR_0042_020817,119349,-108.0613456,39.04494307,-999,13.8033,1.655,554,754325.1805,4325882.009,12S,52
GPR_0042_020817,119350,-108.0613456,39.04494348,-999,13.8033,1.655,554,754325.179,4325882.056,12S,52
GPR_0042_020817,119351,-108.0613456,39.0449439,-999,13.7545,1.644,551,754325.1775,4325882.102,12S,52
GPR_0042_020817,119352,-108.0613456,39.04494432,-999,13.7057,1.644,551,754325.176,4325882.148,12S,52
GPR_0042_020817,119353,-108.0613456,39.04494473,-999,13.7057,1.644,551,754325.1745,4325882.194,12S,52
GPR_0042_020817,119354,-108.0613456,39.04494515,-999,13.7545,1.644,551,754325.173,4325882.241,12S,52
GPR_0042_020817,119355,-108.0613456,39.04494557,-999,13.7545,1.644,551,754325.1715,4325882.287,12S,52
GPR_0042_020817,119356,-108.0613456,39.04494598,-999,13.6569,1.638,549,754325.17,4325882.333,12S,52
GPR_0042_020817,119357,-108.0613456,39.0449464,-999,13.7545,1.644,551,754325.1685,4325882.379,12S,52
GPR_0042_020817,119358,-108.0613456,39.04494682,-999,13.8521,1.655,554,754325.167,4325882.426,12S,52
GPR_0042_020817,119359,-108.0613456,39.04494723,-999,13.6569,1.638,549,754325.1655,4325882.472,12S,52
GPR_0042_020817,119360,-108.0613456,39.04494765,-999,13.657,1.632,547,754325.164,4325882.518,12S,52
GPR_0042_020817,119361,-108.0613456,39.04494807,-999,13.7057,1.638,549,754325.1625,4325882.564,12S,52
GPR_0042_020817,119362,-108.0613456,39.04494848,-999,13.6082,1.626,545,754325.161,4325882.611,12S,52
GPR_0042_020817,119363,-108.0613456,39.0449489,-999,13.3155,1.598,535,754325.1595,4325882.657,12S,52
GPR_0042_020817,119364,-108.0613456,39.04494925,-999,13.6082,1.632,547,754325.1583,4325882.696,12S,52
GPR_0042_020817,119365,-108.0613456,39.0449496,-999,13.6082,1.632,547,754325.157,4325882.735,12S,52
GPR_0042_020817,119366,-108.0613456,39.04494995,-999,13.3643,1.604,537,754325.1557,4325882.774,12S,52
GPR_0042_020817,119367,-108.0613456,39.0449503,-999,13.4131,1.604,537,754325.1545,4325882.813,12S,52
GPR_0042_020817,119368,-108.0613456,39.04495065,-999,13.3643,1.604,537,754325.1532,4325882.852,12S,52
GPR_0042_020817,119369,-108.0613456,39.044951,-999,13.3643,1.598,535,754325.152,4325882.891,12S,52
GPR_0042_020817,119370,-108.0613456,39.04495136,-999,13.3643,1.604,537,754325.1507,4325882.93,12S,52
GPR_0042_020817,119371,-108.0613456,39.04495171,-999,13.4131,1.609,539,754325.1494,4325882.969,12S,52
GPR_0042_020817,119372,-108.0613456,39.04495206,-999,13.4131,1.609,539,754325.1482,4325883.007,12S,52
GPR_0042_020817,119373,-108.0613456,39.04495241,-999,13.5106,1.615,541,754325.1469,4325883.046,12S,52
GPR_0042_020817,119374,-108.0613456,39.04495276,-999,13.5106,1.615,541,754325.1457,4325883.085,12S,52
GPR_0042_020817,119375,-108.0613456,39.04495311,-999,13.4619,1.609,539,754325.1444,4325883.124,12S,52
GPR_0042_020817,119376,-108.0613456,39.04495346,-999,13.3155,1.598,535,754325.1431,4325883.163,12S,52
GPR_0042_020817,119377,-108.0613456,39.04495381,-999,13.4131,1.609,539,754325.1419,4325883.202,12S,52
GPR_0042_020817,119378,-108.0613456,39.04495416,-999,13.3643,1.604,537,754325.1406,4325883.241,12S,52
GPR_0042_020817,119379,-108.0613456,39.04495451,-999,13.4131,1.609,539,754325.1394,4325883.28,12S,52
GPR_0042_020817,119380,-108.0613456,39.04495486,-999,13.4131,1.609,539,754325.1381,4325883.319,12S,52
GPR_0042_020817,119381,-108.0613456,39.04495522,-999,13.3155,1.598,535,754325.1368,4325883.358,12S,52
GPR_0042_020817,119382,-108.0613456,39.04495557,-999,13.4619,1.609,539,754325.1356,4325883.397,12S,52
GPR_0042_020817,119383,-108.0613457,39.04495598,-999,13.5106,1.615,541,754325.1269,4325883.443,12S,52
GPR_0042_020817,119384,-108.0613458,39.0449564,-999,13.3643,1.604,537,754325.1182,4325883.489,12S,52
GPR_0042_020817,119385,-108.0613459,39.04495682,-999,13.3643,1.604,537,754325.1095,4325883.535,12S,52
GPR_0042_020817,119386,-108.061346,39.04495723,-999,13.3643,1.604,537,754325.1008,4325883.581,12S,52
GPR_0042_020817,119387,-108.061346,39.04495765,-999,13.3155,1.598,535,754325.092,4325883.627,12S,52
GPR_0042_020817,119388,-108.0613461,39.04495807,-999,13.4131,1.604,537,754325.0833,4325883.673,12S,52
GPR_0042_020817,119389,-108.0613462,39.04495848,-999,13.4619,1.609,539,754325.0746,4325883.719,12S,52
GPR_0042_020817,119390,-108.0613463,39.0449589,-999,13.4131,1.604,537,754325.0659,4325883.765,12S,52
GPR_0042_020817,119391,-108.0613464,39.04495932,-999,13.4619,1.609,539,754325.0572,4325883.811,12S,52
GPR_0042_020817,119392,-108.0613465,39.04495973,-999,13.5106,1.615,541,754325.0485,4325883.857,12S,52
GPR_0042_020817,119393,-108.0613465,39.04496015,-999,13.4131,1.609,539,754325.0398,4325883.903,12S,52
GPR_0042_020817,119394,-108.0613466,39.04496057,-999,13.4619,1.609,539,754325.0311,4325883.949,12S,52
GPR_0042_020817,119395,-108.0613467,39.04496098,-999,13.4131,1.609,539,754325.0224,4325883.995,12S,52
GPR_0042_020817,119396,-108.0613468,39.0449614,-999,13.4619,1.609,539,754325.0137,4325884.041,12S,52
GPR_0042_020817,119397,-108.0613469,39.04496182,-999,13.3643,1.604,537,754325.005,4325884.087,12S,52
GPR_0042_020817,119398,-108.061347,39.04496223,-999,13.4131,1.609,539,754324.9962,4325884.133,12S,52
GPR_0042_020817,119399,-108.061347,39.04496265,-999,13.3155,1.598,535,754324.9875,4325884.179,12S,52
GPR_0042_020817,119400,-108.0613471,39.04496307,-999,13.3155,1.598,535,754324.9788,4325884.225,12S,52
GPR_0042_020817,119401,-108.0613472,39.04496348,-999,13.2667,1.592,533,754324.9701,4325884.271,12S,52
GPR_0042_020817,119402,-108.0613473,39.0449639,-999,13.3643,1.598,535,754324.9614,4325884.317,12S,52
GPR_0042_020817,119403,-108.0613473,39.04496432,-999,13.3155,1.598,535,754324.9599,4325884.364,12S,52
GPR_0042_020817,119404,-108.0613473,39.04496473,-999,13.4619,1.609,539,754324.9584,4325884.41,12S,52
GPR_0042_020817,119405,-108.0613473,39.04496515,-999,13.4619,1.609,539,754324.9569,4325884.456,12S,52
GPR_0042_020817,119406,-108.0613473,39.04496557,-999,13.4131,1.609,539,754324.9554,4325884.502,12S,52
GPR_0042_020817,119407,-108.0613473,39.04496598,-999,13.3643,1.598,535,754324.9539,4325884.549,12S,52
GPR_0042_020817,119408,-108.0613473,39.0449664,-999,13.3643,1.604,537,754324.9524,4325884.595,12S,52
GPR_0042_020817,119409,-108.0613473,39.04496682,-999,13.4619,1.609,539,754324.9509,4325884.641,12S,52
GPR_0042_020817,119410,-108.0613473,39.04496723,-999,13.3643,1.604,537,754324.9494,4325884.687,12S,52
GPR_0042_020817,119411,-108.0613473,39.04496765,-999,13.3643,1.598,535,754324.9479,4325884.734,12S,52
GPR_0042_020817,119412,-108.0613473,39.04496807,-999,13.2667,1.592,533,754324.9465,4325884.78,12S,52
GPR_0042_020817,119413,-108.0613473,39.04496848,-999,13.2667,1.592,533,754324.945,4325884.826,12S,52
GPR_0042_020817,119414,-108.0613473,39.0449689,-999,13.3155,1.598,535,754324.9435,4325884.872,12S,52
GPR_0042_020817,119415,-108.0613473,39.04496932,-999,13.4618,1.615,541,754324.942,4325884.919,12S,52
GPR_0042_020817,119416,-108.0613473,39.04496973,-999,13.3155,1.598,535,754324.9405,4325884.965,12S,52
GPR_0042_020817,119417,-108.0613473,39.04497015,-999,13.4131,1.609,539,754324.939,4325885.011,12S,52
GPR_0042_020817,119418,-108.0613473,39.04497057,-999,13.5106,1.615,541,754324.9375,4325885.057,12S,52
